"customer_id_g","sessions","duration","page_view","product_view_distinct","last_active_date","last_purch_date","last_purch_to_last_active","this_purch_2_last_purch","purchase_number","search","search_bi","flag_policy_bi","flag_specials_bi","flag_a_bi","quoteback","cost1","email","store","call","other_channel","flag_sum","maincat1","esale","datecreated","grandtotal","cart","repeat_product_view_sessions","repeat_product_view_single_session","newSearch","purchase"
67804,3,8,8,7,2017-07-26 02:39:00,2014-02-16 16:14:05,1255.43396561343,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,2,2,"Old",0
67822,4,11,16,2,2017-02-10 14:02:00,2014-03-04 20:36:45,1073.72585725694,NA,99,13,1,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"Old",0
67853,1,1,2,1,2017-02-25 11:23:00,2014-02-17 15:29:17,1103.82896603009,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"Old",0
67868,2,1,6,1,2019-03-13 12:35:00,2017-12-08 15:08:08,459.893654733796,NA,99,2,1,0,0,0,0,4600,0,0,0,0,0,10002,NA,NA,NA,0,5,5,"New",0
67869,1,4,12,3,2018-05-10 09:03:00,2014-02-17 16:52:55,1542.67365961806,NA,99,0,0,1,1,0,0,NA,0,0,0,0,1,99,NA,NA,NA,0,1,3,"Old",0
67889,1,3,4,2,2017-07-27 18:26:00,2014-02-18 15:07:33,1255.13781049769,NA,99,0,0,0,1,0,0,NA,0,0,0,0,1,99,NA,NA,NA,0,1,2,"Old",0
67907,1,1,2,1,2017-05-16 14:12:00,2014-02-19 10:07:11,1182.17000849537,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"Old",0
67935,4,26,23,3,2019-04-07 11:44:00,2014-02-20 13:45:06,1871.91590146991,NA,99,4,1,1,1,0,0,NA,0,0,0,0,1,99,NA,NA,NA,0,1,2,"New",0
67953,1,0,1,1,2019-01-04 13:09:00,2015-03-28 19:01:54,1377.75492883102,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"New",0
67954,8,2,3,3,2019-04-03 15:56:00,2014-02-21 09:39:08,1867.26170502315,NA,99,1,1,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,2,2,"New",0
67965,1,1,5,1,2018-08-30 14:57:00,2014-02-21 17:58:19,1650.87407971065,NA,99,0,0,0,1,0,0,NA,0,0,0,0,1,99,NA,NA,NA,0,1,1,"Old",0
67972,1,0,1,1,2017-03-25 12:55:00,2014-02-22 13:32:50,1126.97371928241,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"Old",0
67980,1,1,2,1,2018-02-19 07:19:00,2014-02-22 16:01:13,1457.63734746528,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"Old",0
67985,1,0,1,1,2019-04-05 10:55:00,2014-02-25 17:06:56,1864.741705,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"New",0
68007,1,6,24,2,2017-06-16 07:59:00,2014-02-24 12:02:58,1207.83056731481,NA,99,18,1,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"Old",0
68008,3,1,4,2,2018-07-31 14:27:00,2014-02-24 12:05:30,1618.0982525463,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"Old",0
68009,4,4,13,1,2019-03-24 20:44:00,2014-02-24 12:10:09,1854.35683357639,NA,99,0,0,1,1,0,0,NA,0,0,0,0,1,99,NA,NA,NA,0,3,2,"New",0
68026,1,0,1,1,2019-03-09 12:02:00,2014-02-24 18:04:50,1838.74802833333,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"New",0
68031,1,1,2,1,2019-03-19 13:16:00,2014-02-25 08:02:28,1848.21772822917,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"New",0
68033,1,8,3,0,2017-03-17 08:28:00,2014-02-25 10:22:56,1115.92017646991,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,0,0,"Old",0
68041,2,3,2,1,2019-04-07 12:51:00,2014-05-19 15:01:48,1783.90915837963,NA,99,0,0,0,0,1,0,NA,0,0,0,0,1,99,NA,NA,NA,0,1,2,"New",0
68050,1,1,3,0,2017-08-29 13:48:00,2014-02-25 18:27:11,1280.80611466435,NA,99,2,1,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,0,0,"Old",0
68077,1,0,1,1,2019-03-21 09:14:00,2017-04-27 17:15:37,692.665533148148,NA,99,0,0,0,0,0,0,3199,0,0,0,0,0,10001,NA,NA,NA,0,1,3,"New",0
68097,2,15,4,1,2018-03-28 15:57:00,2014-02-27 12:09:08,1490.15823027778,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,2,4,"Old",0
68130,5,1,2,1,2017-07-14 20:18:00,2014-02-28 11:44:08,1232.35684043981,NA,99,0,0,0,1,0,0,NA,0,0,0,0,1,99,NA,NA,NA,0,2,2,"Old",0
68139,2,1,2,1,2019-03-23 11:23:00,2014-02-28 12:38:17,1848.94770836806,NA,99,0,0,0,1,0,0,NA,0,0,0,0,1,99,NA,NA,NA,0,1,2,"New",0
68150,2,0,1,1,2018-08-23 07:19:00,2016-03-18 12:18:18,887.79215025463,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,2,1,"Old",0
68159,1,0,1,1,2017-08-23 14:06:00,2014-03-01 11:09:54,1271.12228226852,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"Old",0
68167,1,3,12,0,2017-11-06 19:27:00,2014-03-01 14:54:29,1346.18924399306,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,0,0,"Old",0
68173,8,2,2,2,2019-03-02 12:18:00,2014-03-01 18:31:29,1826.74063247685,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,2,2,"New",0
68193,1,0,1,1,2017-08-15 13:53:00,2014-03-03 10:30:03,1261.14093711806,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"Old",0
68209,2,1,3,2,2017-01-05 13:05:00,2014-03-03 13:16:02,1038.99233515046,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"Old",0
68210,1,27,3,1,2017-04-03 10:36:00,2014-03-03 13:29:20,1126.87962175926,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"Old",0
68211,1,0,1,1,2017-06-20 03:25:00,2014-03-03 13:38:52,1204.5736949537,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"Old",0
68216,2,1,2,1,2017-08-11 21:32:00,2014-03-03 13:58:18,1257.3150584838,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"Old",0
68227,3,1,2,1,2019-01-11 10:32:00,2014-03-10 17:40:12,1767.70263134259,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"New",0
68243,12,35,19,4,2019-04-02 12:44:00,2014-03-06 14:10:18,1852.94006028935,NA,99,2,1,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,3,3,"New",0
68250,1,1,2,2,2019-01-23 12:59:00,2014-03-04 16:44:29,1785.84341037037,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"New",0
68251,1,2,4,1,2018-06-29 11:14:00,2014-04-02 19:18:54,1548.66326228009,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"Old",0
68254,4,4,13,2,2018-09-02 21:40:00,2018-08-23 18:34:43,10.1286634606481,NA,99,0,0,0,0,0,0,51.6,0,0,0,0,0,93,NA,NA,NA,0,1,2,"Old",0
68254,4,4,13,2,2018-09-02 21:40:00,2018-08-23 18:34:43,10.1286634606481,NA,99,0,0,0,0,0,0,51.6,0,0,0,0,0,93,NA,NA,NA,0,1,2,"Old",0
68254,4,4,13,2,2018-09-02 21:40:00,2018-08-23 18:34:43,10.1286634606481,NA,99,0,0,0,0,0,0,51.6,0,0,0,0,0,93,NA,NA,NA,0,1,2,"Old",0
68254,4,4,13,2,2018-09-02 21:40:00,2018-08-23 18:34:43,10.1286634606481,NA,99,0,0,0,0,0,0,51.6,0,0,0,0,0,93,NA,NA,NA,0,1,2,"Old",0
68300,1,0,1,1,2019-02-22 14:50:00,2014-03-06 09:50:54,1814.20770664352,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"New",0
68301,2,1,2,1,2018-03-12 11:50:00,2018-11-06 12:35:01,-239.031268518519,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,2,2,"Old",0
68316,1,0,1,1,2017-08-21 10:40:00,2014-03-06 14:25:46,1263.84321046296,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"Old",0
68388,2,6,3,0,2018-08-31 10:36:00,2014-03-11 12:58:54,1633.90075765046,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,0,0,"Old",0
68392,3,8,20,3,2019-04-08 18:35:00,2014-03-08 17:03:19,1857.06366825231,NA,99,9,1,0,1,0,0,NA,0,0,0,0,1,99,NA,NA,NA,0,3,4,"New",0
68398,1,0,1,1,2017-08-25 12:35:00,2014-03-08 20:43:01,1265.6610940162,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"Old",0
68419,1,3,9,0,2018-01-05 11:50:00,2014-03-10 12:17:30,1396.98089212963,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,0,0,"Old",0
68423,1,4,13,7,2018-04-16 00:18:00,2014-03-11 11:43:52,1496.52369765046,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,3,"Old",0
68429,2,1,2,1,2017-05-07 18:15:00,2014-03-10 14:08:07,1154.17144287037,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"Old",0
68462,1,1,3,1,2018-05-17 16:38:00,2014-03-11 14:38:23,1528.08306052083,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"Old",0
68469,1,0,1,1,2018-06-29 03:26:00,2014-03-11 12:27:47,1570.62375239583,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"Old",0
68472,2,1,2,1,2018-03-11 08:30:00,2014-03-11 12:44:51,1460.82301665509,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,2,2,"Old",0
68483,1,0,2,1,2017-01-02 00:59:00,2014-05-20 18:02:42,957.28909068287,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"Old",0
68519,1,1,2,1,2017-10-27 18:07:00,2014-03-12 13:33:41,1325.18979299769,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"Old",0
68522,1,2,9,2,2017-05-07 07:52:00,2014-03-12 14:10:41,1151.73701674769,NA,99,0,0,1,1,0,0,NA,0,0,0,0,1,99,NA,NA,NA,0,1,1,"Old",0
68523,8,13,24,3,2019-04-05 21:44:00,2016-08-19 13:21:34,959.348911157407,NA,99,1,1,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,5,"New",0
68539,4,0,1,1,2019-03-21 13:57:00,2014-08-20 13:29:37,1674.01900887731,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,4,1,"New",0
68545,7,2,10,1,2019-03-27 13:27:00,2014-05-05 11:16:06,1787.09089377315,NA,99,0,0,0,1,0,0,NA,0,0,0,0,1,99,NA,NA,NA,0,2,2,"New",0
68550,2,1,3,1,2019-03-21 19:32:00,2014-03-18 16:48:58,1829.11320935185,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"New",0
68552,1,2,6,3,2017-09-04 13:48:00,2014-04-04 14:54:47,1248.95361293982,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"Old",0
68594,5,5,3,2,2019-03-26 09:26:00,2014-03-14 14:54:36,1837.77179828704,NA,99,0,0,0,1,0,0,NA,0,0,0,0,1,99,NA,NA,NA,0,2,3,"New",0
68603,3,3,5,3,2018-08-28 13:27:00,2014-03-14 17:22:34,1627.83640423611,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,2,2,"Old",0
68606,1,3,4,2,2017-10-28 20:58:00,2018-12-26 12:00:01,-423.62640474537,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"Old",0
68614,5,11,7,2,2019-01-01 12:53:00,2014-04-17 15:41:08,1719.8832318287,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,2,2,"New",0
68625,1,11,20,1,2019-02-02 14:01:00,2014-03-16 03:56:16,1784.41995074074,NA,99,0,0,0,1,0,0,NA,0,0,0,0,1,99,NA,NA,NA,0,1,1,"New",0
68635,3,7,4,1,2018-02-02 00:42:00,2014-08-04 13:30:55,1277.46602090278,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,2,2,"Old",0
68647,1,0,1,1,2017-06-28 05:07:00,2014-03-17 13:22:54,1198.65561559028,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"Old",0
68649,1,0,1,1,2017-10-06 15:34:00,2014-03-17 13:30:57,1299.08544895833,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"Old",0
68653,1,0,1,1,2017-12-28 19:36:00,2014-03-17 13:42:46,1382.24530077546,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"Old",0
68655,1,2,7,0,2017-04-03 11:31:00,2014-03-17 13:53:46,1112.90085015046,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,0,0,"Old",0
68659,1,3,4,1,2017-11-16 13:42:00,2014-03-28 14:35:33,1328.96280954861,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"Old",0
68664,1,0,1,1,2017-08-18 17:58:00,2014-03-17 15:35:09,1250.09919461806,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"Old",0
68671,3,0,2,2,2018-03-24 23:40:00,2014-03-17 17:22:31,1468.26213003472,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,2,1,"Old",0
68690,1,6,2,1,2019-02-07 14:17:00,2014-03-18 14:39:46,1786.98418197917,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"New",0
68746,1,1,2,2,2017-11-30 20:49:00,2015-01-13 17:47:16,1052.12620033565,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"Old",0
68788,3,4,8,3,2019-02-05 17:27:00,2014-03-21 18:59:29,1781.93577059028,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"New",0
68789,1,2,4,0,2017-04-10 14:10:00,2014-03-21 19:05:36,1115.79472038194,NA,99,2,1,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,0,0,"Old",0
68800,2,1,2,1,2019-03-24 17:58:00,2014-03-22 15:17:11,1828.11167450231,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,2,2,"New",0
68813,1,1,2,1,2019-04-05 11:30:00,2014-03-23 20:43:04,1838.61591674768,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"New",0
68818,2,26,2,1,2019-03-06 18:24:00,2018-02-11 21:15:22,387.880985347222,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"New",0
68822,3,1,2,1,2017-04-08 07:46:00,2014-03-24 10:42:24,1110.87749881944,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,2,2,"Old",0
68869,6,1,3,1,2019-03-30 11:13:00,2014-03-30 23:49:45,1825.47447075232,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"New",0
68871,1,18,2,0,2018-10-29 13:42:00,2014-03-27 16:00:14,1676.90400331019,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,0,0,"Old",0
68873,1,1,2,1,2018-04-13 22:33:00,2016-11-29 12:03:20,500.437262673611,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"Old",0
68903,1,1,2,1,2017-06-17 09:25:00,2014-03-26 10:33:44,1178.95226293982,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"Old",0
68926,2,0,1,1,2019-03-08 11:34:00,2014-03-26 13:06:37,1807.93567712963,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,2,1,"New",0
68945,8,2,9,2,2017-04-01 09:48:00,2014-03-27 10:04:55,1100.98824579861,NA,99,2,1,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,5,5,"Old",0
68952,1,3,5,2,2018-05-07 13:31:00,2015-03-11 15:52:12,1152.9019378588,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,4,"Old",0
68962,2,0,1,1,2018-10-09 01:19:00,2014-03-27 22:36:48,1656.11263181713,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,2,1,"Old",0
68963,1,0,1,1,2017-07-15 11:13:00,2014-03-28 01:14:26,1205.41566145833,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"Old",0
68965,3,1,2,1,2019-04-07 13:55:00,2014-03-28 11:00:26,1836.12122045139,NA,99,1,1,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"New",0
68974,2,0,1,1,2017-11-24 19:38:00,2014-03-28 14:49:11,1337.20055702546,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,2,1,"Old",0
68976,2,1,2,1,2017-02-06 13:26:00,2014-03-28 15:14:03,1045.92495832176,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"Old",0
68989,6,3,17,2,2019-03-31 15:30:00,2014-03-31 15:44:08,1825.99018202546,NA,99,0,0,0,1,0,0,NA,0,0,0,0,1,99,NA,NA,NA,0,1,3,"New",0
69002,1,1,5,4,2018-04-19 18:10:00,2014-03-31 19:38:41,1479.93840673611,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"Old",0
69009,3,1,2,1,2019-04-06 21:49:00,2014-03-31 11:51:52,1832.41466517361,NA,99,0,0,0,1,0,0,NA,0,0,0,0,1,99,NA,NA,NA,0,1,2,"New",0
69013,1,2,6,1,2019-02-08 13:52:00,2014-08-08 17:04:59,1644.8659725463,NA,99,4,1,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"New",0
69016,3,9,3,1,2019-03-09 12:45:00,2014-03-31 13:06:18,1803.98520078704,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,2,3,"New",0
69036,2,0,1,1,2018-05-31 13:22:00,2014-04-17 06:06:21,1505.30253092593,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"Old",0
69037,1,1,2,1,2017-01-23 18:04:00,2014-04-11 12:32:55,1018.22990929398,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"Old",0
69075,4,1,10,1,2019-01-26 12:39:00,2014-04-02 14:34:36,1759.91971898148,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,2,2,"New",0
69082,1,6,3,2,2018-12-29 13:06:00,2014-04-02 16:45:21,1731.84766996528,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"New",0
69093,1,0,1,1,2017-03-20 12:52:00,2014-04-02 18:38:30,1082.75937493056,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"Old",0
69115,1,0,1,0,2017-11-01 20:49:00,2014-04-14 13:22:21,1297.31016976852,NA,99,1,1,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,0,0,"Old",0
69121,2,23,2,1,2017-03-10 00:11:00,2014-04-04 18:28:29,1070.23785150463,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,2,2,"Old",0
69134,3,1,2,1,2017-04-11 20:13:00,2014-04-04 17:13:08,1103.12490563657,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,2,2,"Old",0
69144,1,5,7,0,2018-12-09 15:33:00,2017-01-22 15:00:41,686.022436782407,NA,99,6,1,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,3,4,"New",0
69160,1,0,1,1,2017-04-05 18:04:00,2014-04-11 12:53:43,1090.21547408565,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"Old",0
69173,2,1,2,1,2018-08-02 12:48:00,2014-04-07 00:14:07,1578.52352671296,NA,99,1,1,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"Old",0
69193,2,4,10,4,2018-11-25 20:31:00,2014-04-08 17:04:23,1692.1434827662,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,2,2,"New",0
69197,2,2,5,3,2018-10-15 18:22:00,2014-04-07 15:41:23,1652.11153805556,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,2,2,"Old",0
69222,1,1,2,1,2017-02-14 13:16:00,2014-04-08 12:23:36,1043.03638788194,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"Old",0
69238,2,1,3,2,2019-03-11 13:16:00,2014-04-09 10:43:56,1797.10559609954,NA,99,0,0,0,1,0,0,NA,0,0,0,0,1,99,NA,NA,NA,0,1,1,"New",0
69291,1,0,2,2,2017-06-06 15:04:00,2014-04-10 04:17:07,1153.44921605324,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"Old",0
69293,1,1,3,1,2018-11-23 10:40:00,2014-04-10 10:40:12,1687.99986087963,NA,99,0,0,0,1,0,0,NA,0,0,0,0,1,99,NA,NA,NA,0,1,2,"New",0
69297,1,0,1,1,2017-09-27 13:04:00,2014-04-10 12:56:39,1266.00509851852,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"Old",0
69332,1,2,3,1,2018-11-25 15:53:00,2014-04-14 10:27:13,1686.22622908565,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"New",0
69334,3,1,3,1,2018-03-17 09:28:00,2014-04-11 15:39:20,1435.74212748843,NA,99,1,1,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,2,1,"Old",0
69342,5,1,3,1,2019-03-28 12:57:00,2014-04-11 17:37:06,1811.8054796875,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"New",0
69345,3,8,2,1,2018-04-19 14:33:00,2014-04-11 18:02:41,1468.8543824537,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,2,2,"Old",0
69346,1,0,1,1,2019-03-26 13:13:00,2014-05-01 14:11:05,1789.9596565625,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"New",0
69355,2,0,1,1,2017-06-14 14:00:00,2014-04-12 11:48:18,1159.09145587963,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"Old",0
69379,1,2,4,1,2019-03-14 13:05:00,2014-04-13 12:03:06,1796.04298175926,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,3,"New",0
69397,1,0,1,1,2018-04-07 16:02:00,2014-04-14 12:04:18,1454.16506042824,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"Old",0
69401,2,4,14,5,2018-06-12 13:11:00,2014-05-02 14:55:19,1501.92754729167,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"Old",0
69413,2,15,5,1,2018-09-29 21:24:00,2014-04-14 16:00:25,1629.22470719907,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"Old",0
69423,1,30,16,3,2017-10-07 16:57:00,2014-04-15 02:25:09,1271.60544392361,NA,99,0,0,0,1,0,0,NA,0,0,0,0,1,99,NA,NA,NA,0,1,1,"Old",0
69431,2,1,4,3,2019-03-07 06:58:00,2013-09-27 06:29:10,1987.02001488426,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,2,1,"New",0
69442,1,1,2,1,2017-09-08 12:54:00,2014-04-30 13:39:41,1226.96827528935,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"Old",0
69450,1,3,4,2,2017-05-20 12:08:00,2014-04-15 13:49:38,1130.92941090278,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"Old",0
69454,1,0,3,1,2018-12-10 19:31:00,2014-04-14 20:21:43,1700.9647699537,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"New",0
69484,1,2,8,0,2018-06-05 19:02:00,2014-04-16 12:30:07,1511.27213545139,NA,99,0,0,0,1,0,0,NA,0,0,0,0,1,99,NA,NA,NA,0,0,0,"Old",0
69486,3,0,2,1,2019-01-21 13:51:00,2014-04-17 02:58:30,1740.45312065972,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"New",0
69494,2,0,1,1,2017-12-10 20:41:00,2014-04-16 15:43:01,1334.20692375,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"Old",0
69518,1,1,2,1,2017-08-12 21:55:00,2014-04-17 13:21:51,1213.35634815972,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"Old",0
69521,4,5,5,1,2017-01-13 06:51:00,2014-03-18 08:07:17,1031.9470224537,NA,99,1,1,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,2,2,"Old",0
69528,3,2,14,1,2018-06-17 20:18:00,2014-12-04 14:51:20,1291.2268496875,NA,99,1,1,0,1,0,0,NA,0,0,0,0,1,99,NA,NA,NA,0,1,2,"Old",0
69570,2,1,2,1,2019-02-03 14:33:00,2014-04-21 10:36:08,1749.16448457176,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,2,2,"New",0
