"customer_id_g","purchase","sessions","duration","page_view","search","search_bi","flag_policy_bi","flag_specials_bi","flag_a_bi","flag_sum","cart","product_view_distinct","quoteback","repeat_product_view_sessions","repeat_product_view_single_session"
17649,0,1,3,15,0,0,0,1,0,1,0,1,0,1,1
99520,0,2,4,6,2,1,0,0,0,0,0,2,0,1,2
18314,0,1,4,5,0,0,0,0,0,0,0,3,0,1,2
15762,0,1,2,5,0,0,0,0,0,0,0,3,0,1,2
108892,0,1,1,7,0,0,0,1,0,1,0,2,0,1,2
85055,0,1,6,5,0,0,0,0,0,0,0,4,0,1,2
25333,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
111987,0,1,3,10,1,1,0,0,0,0,0,2,0,1,1
44625,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
67787,0,1,1,2,0,0,0,0,0,0,0,2,0,1,1
107743,0,3,18,19,0,0,0,0,0,0,0,2,0,2,2
66924,0,1,18,15,3,1,0,1,0,1,0,2,1,1,2
95118,0,1,3,4,0,0,0,0,0,0,0,3,0,1,1
44283,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
22703,0,1,0,2,0,0,0,0,0,0,0,1,0,1,2
36762,0,2,1,3,0,0,0,0,0,0,0,3,0,1,1
94627,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
111505,0,4,10,29,10,1,0,1,0,1,0,4,0,2,2
102948,0,11,29,45,2,1,0,0,0,0,0,6,0,2,3
100975,0,4,4,6,3,1,0,0,0,0,0,1,1,1,1
109217,0,9,1,7,2,1,0,0,0,0,0,2,0,3,2
45948,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
94759,0,2,13,12,2,1,0,0,0,0,0,1,1,1,1
106754,0,2,9,8,3,1,0,0,0,0,0,1,0,2,2
103528,0,2,1,2,0,0,0,0,0,0,0,1,0,1,2
91461,0,1,1,3,0,0,0,0,0,0,0,2,0,1,2
113330,0,5,14,55,0,0,0,0,0,0,0,4,0,3,4
58051,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
13456,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
98329,0,3,15,11,2,1,1,0,0,1,0,3,0,2,2
65679,0,2,1,3,0,0,0,0,0,0,0,2,0,1,1
13642,0,1,10,4,0,0,0,0,0,0,0,1,0,1,4
9504,0,2,1,2,0,0,0,0,0,0,0,1,0,2,2
19663,0,1,0,2,0,0,0,0,0,0,0,1,0,1,1
110205,0,5,20,65,0,0,0,1,0,1,1,3,0,3,5
110044,0,2,8,12,0,0,0,0,0,0,0,1,0,1,1
103480,0,7,8,17,2,1,1,1,0,1,0,2,0,3,2
64003,0,4,1,2,0,0,0,1,0,1,0,1,0,2,1
67282,0,8,35,26,0,0,0,1,0,1,0,3,0,2,3
66177,0,4,11,8,0,0,0,0,0,0,0,7,0,2,2
58135,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
51510,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
8187,0,3,1,2,0,0,0,0,0,0,0,1,0,3,2
57371,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
101183,0,3,59,78,1,1,0,1,0,1,0,8,0,2,3
11633,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
110340,0,1,1,2,0,0,0,0,0,0,0,2,0,1,1
10446,0,2,0,1,0,0,0,0,0,0,0,1,0,2,1
58890,0,1,1,3,0,0,0,0,0,0,0,2,0,1,2
66327,0,2,3,5,0,0,0,0,0,0,0,4,0,1,2
84122,0,1,0,2,0,0,0,0,0,0,0,2,0,1,1
17931,0,2,2,3,0,0,0,0,0,0,0,2,0,1,2
101882,0,5,5,23,0,0,0,1,0,1,0,2,0,2,2
82604,0,2,1,3,0,0,0,0,0,0,0,2,0,1,2
113268,0,1,2,12,0,0,0,0,0,0,1,1,0,1,3
62643,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
108100,0,2,1,4,0,0,0,0,0,0,0,2,0,1,2
110824,0,4,4,14,0,0,0,0,0,0,0,2,0,2,2
61393,0,2,21,33,3,1,0,1,0,1,0,8,0,1,4
51342,0,3,2,4,0,0,0,0,0,0,0,1,0,1,1
36232,0,2,2,4,0,0,0,0,0,0,0,1,0,1,1
57146,0,1,1,2,0,0,0,0,0,0,0,2,0,1,1
103198,0,2,4,15,0,0,0,0,0,0,0,1,0,1,2
98570,0,3,7,5,0,0,1,0,0,1,0,1,0,1,1
20666,0,2,1,4,0,0,0,1,0,1,0,1,0,1,2
17992,0,3,1,7,0,0,0,0,0,0,0,1,0,1,2
94203,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
10109,0,3,1,3,0,0,0,0,0,0,0,3,0,2,2
111587,0,4,15,23,0,0,0,1,0,1,0,5,0,1,3
36441,0,5,1,8,0,0,0,1,0,1,0,2,0,1,2
111335,0,4,18,23,0,0,0,1,0,1,1,2,0,2,5
51474,0,8,2,4,2,1,0,0,0,0,0,1,0,2,2
112344,0,8,17,25,4,1,0,0,0,0,1,1,0,5,2
93044,0,2,4,9,0,0,0,1,0,1,0,2,0,1,1
59300,0,2,0,1,0,0,0,0,0,0,0,1,0,2,1
110702,0,2,11,8,0,0,0,0,0,0,1,2,0,2,2
106107,0,1,3,9,0,0,0,0,0,0,0,1,0,1,2
106015,0,2,1,5,1,1,0,0,0,0,0,2,0,2,1
102700,0,11,24,17,3,1,1,1,0,1,0,5,1,5,3
91587,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
77276,0,1,0,2,0,0,0,0,0,0,0,1,0,1,1
101038,0,4,1,2,0,0,0,0,0,0,0,1,0,4,2
18716,0,1,1,4,1,1,0,0,0,0,0,1,0,1,2
9643,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
112558,0,4,17,11,0,0,0,1,0,1,0,1,0,1,5
112819,0,3,5,16,0,0,0,1,0,1,0,1,0,1,1
8962,0,2,4,5,0,0,0,1,0,1,0,1,0,1,1
94136,1,2,1,4,0,0,0,0,0,0,0,1,0,1,1
90976,0,1,1,3,0,0,0,0,0,0,0,1,0,1,2
77489,0,1,6,5,0,0,0,0,0,0,0,1,0,1,3
99113,0,1,14,14,0,0,0,0,0,0,1,1,0,1,4
53943,0,2,8,2,0,0,0,0,0,0,0,1,0,2,2
25018,0,3,4,8,0,0,0,1,0,1,0,1,0,2,1
112171,0,3,4,6,0,0,0,0,0,0,0,3,0,2,2
61238,0,1,1,5,0,0,0,0,0,0,0,2,0,1,1
112176,0,5,20,29,0,0,0,0,0,0,0,2,0,2,1
12411,0,2,1,2,0,0,0,0,0,0,0,1,0,2,2
105896,0,1,1,12,0,0,0,0,0,0,1,2,0,1,1
106171,0,6,14,24,0,0,1,0,0,1,1,3,0,4,5
95963,0,2,1,5,2,1,0,0,0,0,0,1,0,1,2
35011,0,2,0,1,0,0,0,1,0,1,0,1,0,1,1
87988,0,2,1,2,0,0,0,0,0,0,0,2,0,1,1
98182,0,3,1,2,0,0,0,0,0,0,0,2,0,2,2
100526,0,6,3,8,0,0,0,0,0,0,0,3,0,3,3
15292,0,1,5,8,0,0,0,0,0,0,0,4,0,1,2
98913,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
98774,0,2,2,4,0,0,0,0,0,0,0,1,0,1,2
54065,0,2,0,1,0,0,0,1,0,1,0,1,0,1,1
102956,0,2,3,14,0,0,0,0,0,0,0,1,0,1,3
93477,0,1,19,22,1,1,0,0,0,0,2,3,0,1,2
98321,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
105985,0,1,22,18,0,0,0,0,0,0,1,1,0,1,2
85449,0,1,3,2,0,0,0,0,0,0,0,1,0,1,2
84738,0,2,0,1,0,0,0,0,0,0,0,1,0,1,1
63301,0,1,1,3,0,0,0,0,0,0,0,1,0,1,2
28846,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
100326,0,8,3,8,0,0,0,1,0,1,0,5,0,1,2
57636,0,1,2,5,0,0,0,1,0,1,0,1,0,1,1
94233,0,3,30,42,1,1,0,0,0,0,2,3,0,2,5
60504,0,1,3,12,0,0,0,0,0,0,0,3,0,1,2
24718,0,2,4,2,0,0,0,0,0,0,0,1,0,2,2
100781,0,2,1,10,0,0,0,0,0,0,0,1,0,1,1
55954,0,3,7,21,0,0,0,0,0,0,0,2,0,2,3
104432,0,4,1,2,0,0,0,1,0,1,0,1,0,2,2
111406,0,10,9,17,0,0,1,1,0,1,0,2,1,5,3
11146,0,5,3,3,0,0,1,0,0,1,0,1,0,2,2
33689,0,2,11,19,3,1,0,1,0,1,0,3,0,1,2
9870,0,2,0,2,0,0,0,0,0,0,0,1,0,1,1
99768,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
62023,0,7,17,30,0,0,0,1,0,1,0,4,0,2,2
104352,0,2,0,1,0,0,0,0,0,0,0,1,0,2,1
13283,0,2,1,2,0,0,0,0,0,0,0,1,0,2,2
63964,0,1,1,3,0,0,0,0,0,0,0,1,0,1,1
41458,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
91575,0,2,2,4,0,0,0,1,0,1,0,1,0,1,1
109680,0,3,16,2,0,0,0,0,0,0,0,1,0,2,2
88182,0,2,1,2,0,0,0,0,0,0,0,1,0,1,2
94855,0,2,1,10,0,0,0,0,0,0,0,2,0,1,2
34370,0,1,0,2,1,1,0,0,0,0,0,1,0,1,1
103726,0,1,3,9,0,0,0,0,0,0,0,1,0,1,2
102418,0,2,2,5,1,1,0,0,0,0,0,4,0,1,2
23532,0,2,1,2,0,0,0,0,0,0,0,1,0,1,2
62141,0,3,1,6,2,1,0,0,1,1,0,2,0,2,1
110781,0,1,4,4,0,0,0,0,0,0,0,1,0,1,1
96609,0,3,1,2,0,0,0,0,0,0,0,1,0,3,2
9517,0,2,0,1,0,0,0,0,0,0,0,1,0,2,1
89283,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
53928,0,1,0,4,0,0,0,0,0,0,0,2,0,1,1
107721,0,1,2,3,0,0,0,0,0,0,0,1,0,1,3
96720,0,5,3,4,0,0,0,0,0,0,0,1,0,1,2
22522,0,2,2,6,0,0,0,0,0,0,0,1,0,1,1
9197,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
98778,0,1,2,12,0,0,0,0,0,0,1,1,0,1,2
66197,0,1,0,5,0,0,0,1,0,1,0,2,0,1,1
53584,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1
17107,0,6,25,9,0,0,0,1,0,1,0,4,0,3,2
58036,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
103915,0,3,1,2,0,0,0,1,0,1,0,1,0,1,1
95088,0,2,8,25,0,0,0,0,0,0,0,1,0,1,1
16223,0,4,39,9,0,0,0,0,0,0,0,3,0,2,4
65096,0,2,1,3,0,0,0,0,0,0,0,1,0,1,2
100475,0,2,8,18,0,0,0,0,0,0,0,4,1,2,5
19827,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
112464,0,3,1,3,0,0,0,0,0,0,0,2,0,3,2
94410,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
106793,0,3,7,9,6,1,0,0,0,0,0,1,0,1,2
17080,0,1,18,11,0,0,0,1,0,1,0,2,0,1,4
72961,0,1,1,3,0,0,0,0,0,0,0,1,0,1,2
104095,1,7,20,15,3,1,1,1,0,1,1,2,0,5,4
15004,0,1,26,22,0,0,0,1,0,1,0,3,0,1,1
111545,0,9,13,27,1,1,0,1,0,1,0,5,0,5,3
108672,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
110030,0,1,3,5,0,0,0,0,0,0,0,1,0,1,2
12459,0,2,3,8,0,0,0,0,0,0,0,3,1,2,3
111016,0,1,3,5,3,1,0,0,0,0,0,1,0,1,1
96766,0,2,0,1,0,0,0,0,0,0,0,1,0,1,1
59201,0,5,7,18,0,0,0,0,0,0,0,3,0,1,3
101749,0,1,6,9,0,0,0,0,0,0,1,2,0,1,3
46881,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
16734,0,3,0,1,0,0,0,0,0,0,0,1,0,2,1
94469,0,5,4,8,0,0,0,0,0,0,0,1,0,2,2
23627,0,3,1,2,0,0,0,0,0,0,0,1,0,1,2
26258,0,1,1,2,1,1,0,0,0,0,0,1,0,1,1
65035,0,4,12,8,4,1,0,0,0,0,0,1,0,1,1
111097,0,5,4,9,1,1,1,0,0,1,0,1,0,2,2
83970,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
53825,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
101204,0,2,18,10,0,0,0,0,0,0,0,1,1,2,2
43314,0,1,11,4,1,1,0,0,0,0,0,1,0,1,1
14251,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
21121,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
70033,0,2,1,2,0,0,0,0,0,0,0,1,0,1,2
89546,0,2,0,1,0,0,0,0,0,0,0,1,0,1,1
111575,0,10,32,9,0,0,0,0,0,0,0,4,0,5,4
15120,0,3,4,10,0,0,0,0,0,0,0,1,0,1,1
107152,0,5,9,2,0,0,0,0,0,0,0,1,0,3,2
100123,1,12,44,100,28,1,1,1,0,1,0,8,0,5,5
38154,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
61183,0,7,8,8,0,0,0,1,0,1,0,1,0,1,1
108335,0,6,28,32,4,1,0,0,0,0,0,2,0,2,4
99589,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
99403,0,1,12,5,0,0,0,0,0,0,0,1,0,1,2
106288,0,3,2,4,0,0,0,0,0,0,0,3,0,1,2
61646,0,1,2,11,0,0,0,0,0,0,0,1,0,1,2
111622,0,2,7,22,1,1,0,1,0,1,0,2,0,2,2
88019,0,1,1,2,0,0,0,0,0,0,0,2,0,1,1
17049,0,2,0,1,0,0,0,0,0,0,0,1,0,1,1
95358,0,11,2,5,0,0,0,0,0,0,0,4,0,4,2
84257,0,1,9,2,0,0,0,0,0,0,0,1,0,1,2
58340,0,1,0,3,0,0,0,0,0,0,0,1,0,1,1
51955,0,2,1,2,0,0,0,0,0,0,0,1,0,2,2
70845,1,11,18,20,3,1,0,1,0,1,0,3,0,2,4
76631,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
10321,0,2,0,2,0,0,0,0,0,0,0,1,0,2,1
79864,0,6,26,23,13,1,0,1,0,1,0,3,0,2,3
24974,0,1,1,4,0,0,0,0,0,0,0,1,0,1,2
100583,0,3,2,3,0,0,0,1,0,1,0,1,0,2,1
112216,0,6,3,9,4,1,0,1,0,1,0,2,0,2,2
58281,0,4,11,9,0,0,1,0,0,1,0,1,0,1,3
102622,0,2,0,1,0,0,0,0,0,0,0,1,0,1,1
78562,0,1,2,3,0,0,0,0,0,0,0,2,0,1,1
98238,0,6,11,13,5,1,0,0,0,0,0,3,0,2,2
93589,0,7,9,21,0,0,0,1,0,1,1,1,0,1,2
62121,0,1,2,2,0,0,0,0,0,0,0,1,0,1,2
58323,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
80293,0,1,1,4,0,0,0,0,0,0,0,2,0,1,1
109797,0,3,47,58,2,1,1,1,0,1,1,4,0,1,5
63322,0,2,4,4,0,0,0,1,0,1,0,1,0,1,2
94573,0,1,5,13,0,0,0,0,0,0,1,1,0,1,3
100271,0,2,2,4,0,0,0,0,0,0,0,2,0,1,2
40048,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
107601,0,10,8,23,6,1,0,1,0,1,0,4,0,3,4
108854,0,1,3,5,0,0,0,0,0,0,0,1,0,1,2
97508,0,3,1,2,0,0,0,0,0,0,0,1,0,1,2
101495,0,1,3,13,0,0,0,0,0,0,1,1,0,1,2
16879,0,1,17,21,1,1,0,1,0,1,1,4,1,1,3
103359,0,3,1,2,0,0,0,0,0,0,0,2,0,2,2
57922,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
83602,0,1,4,6,0,0,0,1,0,1,0,2,0,1,2
102251,0,3,5,18,4,1,0,0,0,0,0,1,0,1,2
16672,0,4,4,14,0,0,0,0,0,0,0,3,0,3,2
101728,0,2,23,29,15,1,0,0,0,0,0,2,0,1,2
108128,0,2,36,41,4,1,0,0,0,0,2,2,0,1,3
95757,0,3,0,1,0,0,0,0,0,0,0,1,0,2,1
81099,0,2,5,17,0,0,0,1,0,1,0,2,0,1,1
84236,0,1,1,4,0,0,0,0,0,0,0,3,0,1,2
106334,0,3,3,12,7,1,0,0,0,0,0,4,1,2,1
31075,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
107418,0,2,2,5,0,0,0,0,0,0,0,3,0,1,2
54167,0,3,2,2,0,0,0,0,0,0,0,1,0,3,2
21133,0,2,3,3,0,0,0,1,0,1,0,2,0,1,2
17410,0,2,1,3,0,0,0,0,0,0,0,2,0,2,2
13706,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
12297,0,1,1,5,0,0,0,0,0,0,0,4,0,1,2
81119,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
26783,0,2,2,5,0,0,0,0,0,0,0,1,0,1,2
83551,0,2,14,15,0,0,0,1,0,1,0,6,0,2,4
18179,0,1,1,2,0,0,0,1,0,1,0,1,0,1,1
50299,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
103847,0,1,8,17,3,1,1,1,0,1,0,1,0,1,1
14903,0,2,0,1,0,0,0,0,0,0,0,1,0,1,1
113475,0,3,6,10,0,0,0,0,0,0,0,2,1,1,4
105586,0,2,0,1,0,0,0,0,0,0,0,1,0,1,1
60938,0,2,14,20,0,0,0,1,0,1,0,2,0,1,2
12540,0,2,22,13,0,0,0,0,1,1,0,4,0,1,2
49811,0,3,2,3,0,0,0,0,0,0,0,1,0,2,1
100428,0,1,26,14,5,1,0,0,0,0,1,2,0,1,2
92417,0,3,3,11,0,0,0,1,0,1,0,1,0,1,3
65801,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
39223,0,4,15,4,2,1,0,1,0,1,0,2,0,1,1
110446,0,1,27,21,0,0,0,0,0,0,1,1,0,1,2
93846,1,1,9,76,32,1,1,1,0,1,0,7,0,1,2
58290,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
96164,0,3,1,2,0,0,0,0,0,0,0,1,0,2,1
23871,0,1,1,3,0,0,0,1,0,1,0,1,0,1,2
35013,0,1,0,2,0,0,0,0,0,0,0,1,0,1,1
78974,0,2,7,2,0,0,0,0,0,0,0,1,0,2,2
102277,0,8,11,7,0,0,0,1,0,1,0,1,0,1,1
79436,0,2,7,14,0,0,0,0,0,0,0,1,0,2,5
19802,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
66248,0,2,1,4,0,0,0,0,0,0,0,2,0,1,2
97534,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
102968,0,1,2,7,0,0,0,0,0,0,0,1,0,1,1
74302,0,3,4,5,3,1,0,0,1,1,0,2,0,1,1
66207,0,6,10,41,16,1,0,0,0,0,0,4,0,2,2
81542,0,2,10,27,0,0,0,1,0,1,1,4,0,2,2
59003,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
106677,0,6,7,16,1,1,0,0,0,0,0,5,0,1,2
30161,0,1,28,7,0,0,0,0,0,0,0,1,0,1,3
13913,0,2,1,2,0,0,0,0,0,0,0,1,0,2,2
100373,0,1,5,14,0,0,0,0,0,0,1,1,0,1,5
112250,0,7,10,26,0,0,0,0,0,0,0,2,0,4,2
96136,0,4,1,2,0,0,0,0,0,0,0,1,1,3,1
62131,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
57662,0,3,0,2,0,0,0,1,0,1,0,1,0,1,1
62951,0,2,1,3,0,0,0,0,0,0,0,1,0,1,3
9874,0,1,0,2,0,0,0,0,0,0,0,1,0,1,1
58976,0,2,0,1,1,1,0,0,0,0,0,1,0,1,1
16936,0,5,12,14,0,0,0,0,0,0,0,1,0,2,2
20356,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
97470,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
73165,0,1,7,4,0,0,0,0,0,0,0,1,0,1,4
111717,0,2,1,6,0,0,0,0,0,0,0,1,0,1,2
96651,0,2,0,1,0,0,0,0,0,0,0,1,0,1,1
86215,0,1,2,5,0,0,0,0,0,0,0,1,0,1,3
95223,0,1,35,10,2,1,0,1,0,1,0,1,0,1,2
43385,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
94075,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
18841,0,2,0,2,0,0,0,0,0,0,0,2,0,2,1
111678,0,4,4,17,3,1,0,1,0,1,0,2,0,2,2
99280,0,6,20,10,1,1,0,0,0,0,0,2,0,2,4
19696,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
105842,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
20198,0,3,8,2,0,0,0,0,0,0,0,1,0,1,2
113454,0,2,9,19,1,1,0,1,0,1,0,2,0,1,2
95904,0,1,27,11,2,1,0,1,0,1,0,1,0,1,1
83415,0,1,3,3,0,0,0,0,1,1,0,1,0,1,1
78546,0,1,1,5,0,0,0,0,0,0,0,3,0,1,2
51876,0,4,0,1,0,0,0,0,0,0,0,1,0,3,1
85649,0,2,0,1,0,0,0,0,0,0,0,1,0,1,1
46605,0,2,8,7,1,1,0,0,0,0,0,2,0,1,3
27123,0,3,30,4,0,0,0,0,1,1,0,2,0,2,3
99211,0,1,2,3,0,0,0,0,0,0,0,3,0,1,1
67345,0,2,4,4,0,0,0,0,1,1,0,2,0,1,2
111384,0,2,54,83,9,1,1,0,0,1,0,8,0,2,2
98135,0,1,5,13,0,0,0,0,0,0,1,1,0,1,3
100714,0,9,30,19,3,1,1,1,0,1,0,2,1,5,3
82305,0,5,1,4,0,0,0,0,0,0,0,3,0,1,2
65878,0,1,11,8,0,0,0,1,0,1,0,2,0,1,2
112870,0,9,20,5,2,1,1,1,0,1,0,1,0,3,1
112807,0,3,8,8,0,0,0,0,0,0,0,1,0,3,4
77397,0,2,0,1,0,0,0,0,0,0,0,1,0,2,1
19211,0,1,10,22,0,0,0,0,0,0,0,2,0,1,3
56590,0,1,2,3,0,0,0,0,0,0,0,1,0,1,1
106664,0,6,17,12,2,1,0,1,0,1,0,3,0,2,5
108970,0,2,17,15,1,1,0,1,0,1,0,2,0,1,3
41993,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
101947,0,1,12,13,0,0,0,0,0,0,0,3,0,1,3
21243,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
88778,0,6,3,9,0,0,0,0,0,0,0,1,0,1,2
112368,0,8,24,23,8,1,1,1,0,1,0,1,0,1,1
102405,0,2,16,37,24,1,0,0,0,0,0,4,0,1,1
15548,0,2,1,5,0,0,0,1,0,1,0,2,0,1,2
81142,0,4,7,5,0,0,0,1,0,1,0,1,0,2,2
111935,0,5,15,24,0,0,0,0,1,1,0,4,0,1,5
86505,0,1,8,26,0,0,1,1,0,1,0,4,0,1,2
105431,0,2,4,16,0,0,0,0,0,0,1,2,0,1,2
51890,0,3,1,7,0,0,0,0,0,0,0,1,0,2,2
13271,0,2,1,8,0,0,0,0,0,0,0,1,0,1,2
93874,0,2,22,2,0,0,0,0,0,0,0,1,0,1,2
70099,0,2,1,2,0,0,0,0,0,0,0,1,0,1,2
72841,0,2,1,2,0,0,0,0,0,0,0,1,0,2,2
10121,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
69574,0,4,1,2,0,0,0,0,0,0,0,1,0,2,2
46491,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
110785,0,11,5,8,2,1,0,1,0,1,0,3,0,3,2
22452,0,9,42,77,4,1,1,1,0,1,0,8,0,3,3
92795,0,2,0,1,0,0,0,0,0,0,0,1,0,1,1
96297,0,2,1,4,0,0,0,0,0,0,0,1,0,1,2
103712,0,1,3,2,0,0,0,0,0,0,0,1,0,1,2
38633,0,3,2,6,0,0,0,1,0,1,0,2,0,1,1
94924,1,7,5,5,1,1,0,0,0,0,0,1,0,1,1
33854,0,1,4,2,0,0,0,0,0,0,0,1,0,1,2
66235,1,1,35,31,0,0,0,1,0,1,0,1,0,1,5
95213,0,4,2,3,0,0,0,0,0,0,0,1,0,1,2
100061,0,1,6,10,0,0,0,0,0,0,0,1,0,1,4
55193,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
99719,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
74048,0,1,2,7,0,0,0,0,0,0,0,1,0,1,3
59792,0,5,43,49,6,1,0,1,0,1,0,7,0,2,4
61547,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
101613,0,1,6,16,0,0,0,0,0,0,0,3,0,1,1
11162,0,7,14,15,0,0,0,0,1,1,0,3,0,2,4
9957,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
26181,0,1,12,4,0,0,0,0,0,0,0,2,0,1,3
12770,0,2,6,6,2,1,0,0,0,0,0,4,0,1,2
87145,0,2,1,3,0,0,0,0,0,0,0,2,0,2,2
100634,0,3,4,13,7,1,0,0,1,1,0,1,0,1,2
103305,0,5,33,44,2,1,1,1,0,1,0,3,0,4,5
104040,0,2,29,32,9,1,0,0,0,0,0,7,0,2,2
93915,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
106987,0,2,7,24,1,1,0,0,0,0,1,1,0,1,2
85907,0,2,0,1,0,0,0,0,0,0,0,1,0,2,1
13422,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
112015,0,1,7,12,3,1,0,0,0,0,0,1,1,1,4
110933,0,17,32,40,6,1,1,1,1,1,1,3,0,2,2
60614,0,1,1,2,0,0,0,0,0,0,0,2,0,1,1
91778,0,2,11,10,0,0,0,0,0,0,0,5,0,1,4
102715,1,10,38,36,9,1,1,1,0,1,0,6,0,2,3
13767,0,2,1,4,0,0,0,0,0,0,0,2,0,1,2
55325,0,2,0,1,0,0,0,0,0,0,0,1,0,1,1
58575,0,2,1,2,0,0,0,0,0,0,0,1,0,2,2
37897,0,4,2,4,0,0,0,0,0,0,0,1,0,1,2
17385,0,1,2,3,0,0,0,0,0,0,0,2,0,1,2
100156,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
12437,0,4,12,3,0,0,0,0,0,0,0,1,0,1,2
99695,0,7,14,26,0,0,0,1,0,1,0,3,0,1,3
69797,0,2,16,2,0,0,0,0,0,0,0,2,0,1,1
106180,0,2,12,5,0,0,0,1,0,1,0,1,0,1,1
93479,0,1,55,96,14,1,1,1,1,1,1,8,1,1,5
68149,0,1,1,15,0,0,0,0,0,0,0,3,0,1,2
108924,0,4,2,7,0,0,0,0,0,0,0,1,0,1,1
26257,0,3,3,2,0,0,0,0,0,0,0,2,0,2,2
100556,0,2,7,10,0,0,0,1,0,1,0,1,1,1,1
104378,0,9,43,37,4,1,1,1,0,1,1,2,0,5,5
100280,0,1,6,6,0,0,0,0,0,0,0,1,0,1,5
20767,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
54300,0,1,8,14,0,0,0,0,0,0,0,2,0,1,2
18808,0,10,10,30,0,0,0,1,0,1,0,2,0,1,5
93381,0,2,0,1,0,0,0,0,0,0,0,1,0,2,1
111277,0,4,6,10,3,1,0,0,0,0,1,1,0,2,2
105706,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
72183,0,3,0,1,0,0,0,0,0,0,0,1,0,2,1
101685,0,1,6,15,0,0,0,0,0,0,0,3,0,1,2
13144,0,3,15,17,6,1,0,0,0,0,0,2,1,3,2
104001,0,2,1,2,0,0,0,0,0,0,0,1,0,1,2
37313,0,4,2,2,0,0,0,0,0,0,0,2,0,1,2
96313,0,2,3,7,2,1,0,0,0,0,0,2,0,1,1
64972,1,8,31,19,3,1,0,1,0,1,0,5,0,1,3
36006,0,1,22,6,0,0,0,0,0,0,0,2,0,1,2
14505,0,1,1,4,0,0,0,0,0,0,0,2,0,1,2
